개설학과,이수구분,과목번호,분반,교과목명,학점/시간,"수강학년",강의실(시간),담당교수
산업경영빅데이터공학과,전공필수,401555,001,생산시스템입문,3.00,2,"공과413[월1], 공과413[목1-2]",유종훈
산업경영빅데이터공학과,전공선택,500248,001,경영정보시스템,3.00,2,"공과313[월2], 공과313[화1-2]",백천현
산업경영빅데이터공학과,전공선택,504597,001,확률및통계,3.00,2,"공과413[수1-2], 공과305[금1]",강창완
산업경영빅데이터공학과,전공선택,508243,001,데이터베이스및실습,3.00,2,공과306[수4-6],김영규
산업경영빅데이터공학과,전공선택,510272,001,빅데이터입문및실습,3.00,2,"공과306[화3], 공과304[금5-6]",최승배
산업경영빅데이터공학과,전공선택,402067,001,시계열자료분석,3.00,3,"공과306[수3], 공과306[금2-3]",강창완
산업경영빅데이터공학과,전공선택,503998,001,통계적품질관리,3.00,3,공과313[목6-8],이승훈
산업경영빅데이터공학과,전공선택,506076,001,의사결정설계및분석,3.00,3,"공과413[수5-6], 공과306[목3]",백천현
산업경영빅데이터공학과,전공선택,509769,001,생산운용관리,3.00,3,"공과304[수1-2], 공과304[금1]",유종훈
산업경영빅데이터공학과,전공선택,511278,001,데이터마이닝(키스톤디자인),3.00,3,"공과305[화5-6], 공과413[목5]",최승배
산업경영빅데이터공학과,전공선택,511279,001,빅데이터분석(키스톤디자인),3.00,3,"공과306[월5-6], 공과313[수7]",심성현
산업경영빅데이터공학과,전공선택,502935,003,인공지능,3.00,4,"공과413[월2], 공과305[수2-3]",심성현
산업경영빅데이터공학과,전공선택,505760,002,기술경영,3.00,4,"공과413[목3], 공과413[금2-3]",유종훈
산업경영빅데이터공학과,전공선택,510706,001,산업빅데이터분석,3.00,4,공과305[월3-5],정재원
산업경영빅데이터공학과,전공선택,511281,001,캡스톤디자인(고급자료분석),3.00,4,"공과304[화2], 공과306[금5-6]",강창완
미래형자동차학과,공통교양,100108,004,기본영어,2.00,1,생과104[수2-3],권성진
제품디자인공학과,공통교양,100110,009,논리적사유와글쓰기,2.00,1,지천관515[수2-3],윤혜경
제품디자인공학과,공통교양,100141,082,프로젝트길잡이Ⅰ,1.00,1,지천관515[화3],윤혜경
제품디자인공학과,공통교양,100143,186,지도교수멘토링Ⅰ,0.25,1,지천관503[화8],박광철
미래형자동차학과,공통교양,100145,177,지도교수멘토링Ⅲ,0.25,2,생과B103-1[화9],강민수
제품디자인공학과,공통교양,100145,178,지도교수멘토링Ⅲ,0.25,2,지천관502[화9],박광철
미래형자동차학과,공통교양,100145,331,지도교수멘토링Ⅲ,0.25,2,생과B103-1[화9],최수정
제품디자인공학과,공통교양,100147,180,지도교수멘토링Ⅴ,0.25,3,지천관503[화8],박광철
미래형자동차학과,공통교양,100147,332,지도교수멘토링Ⅴ,0.25,3,생과B103-1[화9],강민수
미래형자동차학과,공통교양,100147,335,지도교수멘토링Ⅴ,0.25,3,생과B103-1[화9],최수정
제품디자인공학과,공통교양,100149,180,지도교수멘토링Ⅶ,0.25,4,지천관502[화9],박광철
미래형자동차학과,전공필수,401835,001,미래형자동차개론,3.00,1,생과504[월1-3],최수정
미래형자동차학과,전공필수,401840,001,생산공학,3.00,1,생과504[화1-3],전태구
제품디자인공학과,전공필수,402092,001,아이디어스케치및실습,3.00,1,지천관514[목4-6],신민섭
미래형자동차학과,전공필수,501072,003,동역학,3.00,1,"정보110[화4], 정보109[수7-8]",김현수
제품디자인공학과,전공필수,509665,001,디자인씽킹,3.00,1,지천관304[금3-5],이동렬
제품디자인공학과,전공필수,509665,002,디자인씽킹,3.00,1,지천관304[금6-8],이동렬
미래형자동차학과,전공필수,510611,001,응용프로그래밍,3.00,1,생과103[월7-9],강민수
미래형자동차학과,전공필수,401968,001,자동차구조설계및실습,3.00,2,생과103[월11-13],강민수
미래형자동차학과,전공필수,500731,003,기계요소설계,3.00,2,생과103[화11-13],권현식
미래형자동차학과,전공필수,501165,001,마이크로프로세서응용,3.00,2,생과103[토1-3],박수창
제품디자인공학과,전공필수,503883,001,컴퓨터그래픽실습Ⅱ,3.00,2,지천관514[화3-5],이동렬
미래형자동차학과,전공필수,508707,007,캡스톤디자인Ⅰ,3.00,2,생과103[토5-7],김재훈
미래형자동차학과,전공필수,401847,001,자율주행자동차,3.00,3,생과103[목11-13],박병철
미래형자동차학과,전공필수,401864,001,기업프로젝트Ⅰ,3.00,3,생과104[토1-3],김재훈
미래형자동차학과,전공필수,401899,001,통합제어,3.00,3,생과103[수11-13],강민수
미래형자동차학과,전공필수,401969,001,유체역학개론,3.00,3,생과103[금11-13],이상현
미래형자동차학과,전공선택,400044,003,공업수학,3.00,1,"생과103[월4], 생과103[금2-3]",김수환
미래형자동차학과,전공선택,505281,003,현장실습Ⅰ,3.00,1,"생과B103-1[목2-5], 생과B103-1[목7-9], 생과B103-1[금1-4], 생과B103-1[금6-9]",강민수
미래형자동차학과,전공선택,510739,001,기업실무,3.00,1,생과504[목6-8],김영이
제품디자인공학과,전공선택,509670,001,디자인프로세스및실습,3.00,2,지천관507[목3-5],박광철
제품디자인공학과,전공선택,511357,001,제품아이디어발상및실습,3.00,2,지천관507[화6-8],이동렬
제품디자인공학과,전공선택,511358,001,실내디자인론,3.00,2,지천관507[금2-4],신민섭
제품디자인공학과,전공선택,511359,001,공간디자인설계및실습Ⅰ,3.00,2,지천관507[수1-3],신민섭
제품디자인공학과,전공선택,511363,001,컬러리스트,3.00,3,"지천관503[화5], 지천관503[목4-5]",송지영
제품디자인공학과,전공선택,511364,001,메이커스디자인및실습(키스톤디자인),3.00,3,지천관503[수5-7],이동렬
제품디자인공학과,전공선택,511365,001,3DSurfaceModeling및실습,3.00,3,지천관503[금5-7],황다솜
제품디자인공학과,전공선택,511366,001,스마트신발디자인및실습(키스톤디자인),3.00,3,지천관503[수1-3],박광철
제품디자인공학과,전공선택,511367,001,UX제품디자인및실습,3.00,3,지천관503[화1-3],신민섭
제품디자인공학과,전공선택,508707,008,캡스톤디자인Ⅰ,3.00,4,지천관502[화2-4],박광철
제품디자인공학과,전공선택,511373,001,디자인특허론,3.00,4,"지천관502[화6-7], 지천관502[목6]",송지영
제품디자인공학과,전공선택,511374,001,서비스제품디자인및실습,3.00,4,지천관502[목3-5],이동렬
제품디자인공학과,전공선택,511375,001,복합공간종합및실습Ⅰ,3.00,4,지천관502[수5-7],신민섭
제품디자인공학과,전공선택,511376,001,실내실무론및실습Ⅱ,3.00,4,지천관502[금5-7],한지혜
컴퓨터공학과,공통교양,100108,023,기본영어,2.00,1,정보209[화2-3],제선미
컴퓨터공학과,공통교양,100108,024,기본영어,2.00,1,정보811[화2-3],김은지
컴퓨터공학과,공통교양,100110,028,논리적사유와글쓰기,2.00,1,정보209[금3-4],최미현
컴퓨터공학과,공통교양,100110,029,논리적사유와글쓰기,2.00,1,정보811[금3-4],김도희
컴퓨터공학과,공통교양,100110,030,논리적사유와글쓰기,2.00,1,정보812[금3-4],김용하
컴퓨터공학과,공통교양,100135,005,콜라보인성과ESG,1.00,1,사이버강좌,이민홍
컴퓨터공학과,공통교양,100141,062,프로젝트길잡이Ⅰ,1.00,1,정보209[화4],최미현
컴퓨터공학과,공통교양,100141,063,프로젝트길잡이Ⅰ,1.00,1,정보811[화4],김도희
컴퓨터공학과,공통교양,100141,064,프로젝트길잡이Ⅰ,1.00,1,정보812[화4],김용하
컴퓨터공학과,공통교양,100143,256,지도교수멘토링Ⅰ,0.25,1,정보810[화8],최병윤
컴퓨터공학과,공통교양,100143,257,지도교수멘토링Ⅰ,0.25,1,정보810[화8],장종욱
컴퓨터공학과,공통교양,100143,258,지도교수멘토링Ⅰ,0.25,1,정보811[화8],장시웅
컴퓨터공학과,공통교양,100143,259,지도교수멘토링Ⅰ,0.25,1,정보811[화8],장승주
컴퓨터공학과,공통교양,100143,260,지도교수멘토링Ⅰ,0.25,1,정보812[화8],이강승
컴퓨터공학과,공통교양,100143,261,지도교수멘토링Ⅰ,0.25,1,정보812[화8],김진덕
컴퓨터공학과,공통교양,100143,262,지도교수멘토링Ⅰ,0.25,1,정보812[화8],이문노
컴퓨터공학과,공통교양,100143,340,지도교수멘토링Ⅰ,0.25,1,정보810[화8],변승규
컴퓨터공학과,공통교양,100145,248,지도교수멘토링Ⅲ,0.25,2,정보810[화8],최병윤
컴퓨터공학과,공통교양,100145,249,지도교수멘토링Ⅲ,0.25,2,정보810[화8],장종욱
컴퓨터공학과,공통교양,100145,250,지도교수멘토링Ⅲ,0.25,2,정보811[화8],장시웅
컴퓨터공학과,공통교양,100145,251,지도교수멘토링Ⅲ,0.25,2,정보811[화8],장승주
컴퓨터공학과,공통교양,100145,252,지도교수멘토링Ⅲ,0.25,2,정보812[화8],이강승
컴퓨터공학과,공통교양,100145,253,지도교수멘토링Ⅲ,0.25,2,정보812[화8],김진덕
컴퓨터공학과,공통교양,100145,254,지도교수멘토링Ⅲ,0.25,2,정보812[화8],이문노
컴퓨터공학과,공통교양,100145,333,지도교수멘토링Ⅲ,0.25,2,정보810[화8],변승규
컴퓨터공학과,공통교양,100147,250,지도교수멘토링Ⅴ,0.25,3,정보810[화9],최병윤
컴퓨터공학과,공통교양,100147,251,지도교수멘토링Ⅴ,0.25,3,정보810[화9],장종욱
컴퓨터공학과,공통교양,100147,252,지도교수멘토링Ⅴ,0.25,3,정보811[화9],장시웅
컴퓨터공학과,공통교양,100147,253,지도교수멘토링Ⅴ,0.25,3,정보811[화9],장승주
컴퓨터공학과,공통교양,100147,254,지도교수멘토링Ⅴ,0.25,3,정보812[화9],이강승
컴퓨터공학과,공통교양,100147,255,지도교수멘토링Ⅴ,0.25,3,정보812[화9],김진덕
컴퓨터공학과,공통교양,100147,256,지도교수멘토링Ⅴ,0.25,3,정보812[화9],이문노
컴퓨터공학과,공통교양,100147,337,지도교수멘토링Ⅴ,0.25,3,정보810[화9],변승규
컴퓨터공학과,공통교양,100149,250,지도교수멘토링Ⅶ,0.25,4,정보810[화9],최병윤
컴퓨터공학과,공통교양,100149,251,지도교수멘토링Ⅶ,0.25,4,정보810[화9],장종욱
컴퓨터공학과,공통교양,100149,252,지도교수멘토링Ⅶ,0.25,4,정보811[화9],장시웅
컴퓨터공학과,공통교양,100149,253,지도교수멘토링Ⅶ,0.25,4,정보811[화9],장승주
컴퓨터공학과,공통교양,100149,254,지도교수멘토링Ⅶ,0.25,4,정보812[화9],이강승
컴퓨터공학과,공통교양,100149,255,지도교수멘토링Ⅶ,0.25,4,정보812[화9],김진덕
컴퓨터공학과,공통교양,100149,256,지도교수멘토링Ⅶ,0.25,4,정보812[화9],이문노
컴퓨터공학과,공통교양,100149,329,지도교수멘토링Ⅶ,0.25,4,정보810[화9],변승규
컴퓨터공학과,전공필수,400507,001,컴퓨터공학개론,3.00,1,"정보811[화5], 정보811[수5-6]",김진호
컴퓨터공학과,전공필수,400507,002,컴퓨터공학개론,3.00,1,정보810[금6-8],최영곤
컴퓨터공학과,전공필수,400521,001,컴퓨터프로그래밍Ⅰ,3.00,1,"정보817[월5-6], 정보817[수2]",김진덕
컴퓨터공학과,전공필수,400521,002,컴퓨터프로그래밍Ⅰ,3.00,1,정보817[월2-4],이숙자
컴퓨터공학과,전공필수,400521,003,컴퓨터프로그래밍Ⅰ,3.00,1,정보814[목2-4],이숙자
컴퓨터공학과,전공필수,400521,004,컴퓨터프로그래밍Ⅰ,3.00,1,"정보816[월5-6], 정보814[수2]",김진호
컴퓨터공학과,전공필수,402006,001,데이터과학프로그래밍(키스톤디자인),3.00,2,"정보816[수1], 정보816[금5-6]",임환섭
컴퓨터공학과,전공필수,402006,002,데이터과학프로그래밍(키스톤디자인),3.00,2,"정보816[목1], 정보816[금7-8]",임환섭
컴퓨터공학과,전공필수,402006,003,데이터과학프로그래밍(키스톤디자인),3.00,2,"정보814[월5], 정보814[금5-6]",장수미
컴퓨터공학과,전공필수,402006,004,데이터과학프로그래밍(키스톤디자인),3.00,2,"정보814[월6], 정보814[금7-8]",장수미
컴퓨터공학과,전공필수,500111,001,객체지향프로그래밍,3.00,2,"정보816[월2], 정보816[화1-2]",장시웅
컴퓨터공학과,전공필수,500111,002,객체지향프로그래밍,3.00,2,"정보816[화5], 정보816[수3-4]",장시웅
컴퓨터공학과,전공필수,500111,003,객체지향프로그래밍,3.00,2,"정보814[월2], 정보817[화1-2]",장성진
컴퓨터공학과,전공필수,500111,004,객체지향프로그래밍,3.00,2,"정보817[화3], 정보817[수3-4]",장성진
컴퓨터공학과,전공교직,700170,001,논리및논술(정보.컴퓨터),2.00,4,정보812[월4-5],장종욱
컴퓨터공학과,전공선택,400346,001,이산수학,3.00,2,"정보812[화3], 정보810[수5-6]",김화선
컴퓨터공학과,전공선택,400346,002,이산수학,3.00,2,"정보812[화6-7], 정보811[목7]",김화선
컴퓨터공학과,전공선택,510656,001,이산신호시스템및실습,3.00,2,"정보811[월3-4], 정보817[화5]",이강승
컴퓨터공학과,전공선택,510656,002,이산신호시스템및실습,3.00,2,"정보811[월3-4], 정보817[수5]",이강승
컴퓨터공학과,전공선택,510656,003,이산신호시스템및실습,3.00,2,"정보812[수7-8], 정보817[목5]",이강승
컴퓨터공학과,전공선택,510656,004,이산신호시스템및실습,3.00,2,"정보812[수7-8], 정보817[목6]",이강승
컴퓨터공학과,전공선택,510657,001,디지털공학및실습,3.00,2,"정보815[월7], 정보812[목3-4]",이문노
컴퓨터공학과,전공선택,510657,002,디지털공학및실습,3.00,2,"정보815[월8], 정보812[목3-4]",이문노
컴퓨터공학과,전공선택,510657,003,디지털공학및실습,3.00,2,"정보815[월3], 정보810[목3-4]",김화선
컴퓨터공학과,전공선택,510657,004,디지털공학및실습,3.00,2,"정보815[월4], 정보810[목3-4]",김화선
컴퓨터공학과,전공선택,500891,001,데이터베이스,3.00,3,"정보812[월2-3], 정보810[화6]",김진덕
컴퓨터공학과,전공선택,500891,002,데이터베이스,3.00,3,"정보812[수5], 정보810[목7-8]",김진덕
컴퓨터공학과,전공선택,502098,002,소프트웨어공학,3.00,3,정보715[수6-8],장성진
컴퓨터공학과,전공선택,502098,003,소프트웨어공학,3.00,3,정보817[금3-5],장성진
컴퓨터공학과,전공선택,502439,001,알고리즘,3.00,3,"정보810[월4], 정보810[목5-6]",장승주
컴퓨터공학과,전공선택,502439,002,알고리즘,3.00,3,"정보811[월8], 정보812[목5-6]",김진호
컴퓨터공학과,전공선택,502935,004,인공지능,3.00,3,"정보810[화7], 정보817[금1-2]",변승규
컴퓨터공학과,전공선택,502935,005,인공지능,3.00,3,"정보810[월8], 정보715[금4-5]",변승규
컴퓨터공학과,전공선택,503894,001,컴퓨터시스템설계,3.00,3,"정보810[월2-3], 정보811[수3]",이문노
컴퓨터공학과,전공선택,503894,002,컴퓨터시스템설계,3.00,3,"정보812[화5], 정보812[목7-8]",이문노
컴퓨터공학과,전공선택,511029,001,마이크로컨트롤러응용(키스톤디자인),3.00,3,"정보815[월5], 정보815[화3-4]",최병윤
